"settings: {'CHANGING_GOAL': False, 'N_pop': 5000, 'B': 104, 'Pc': 0.5, 'L': 100000, 'MAX_GATES': 12, 'Pm': 0.00673076923076923}"
Gen,Max Fitness,Average Fitness,Max Fitness Genome
274,0.6875,0.6674625,00101110010101000010010110000011110110011010100100000010100100110101101101000101111110110000000100111101
275,0.6875,0.6683625,10101010001100000101110101100000001100100111011111001101100001101000110110011101110001100000001100001101
276,0.6875,0.670925,00111000011000110001111110011001000010100001000101100011011110101110000001000010100101110000000100011101
277,0.6875,0.6709375,01100010000001010011111100001010000101110001100110101100111101000011111111111111101110110000001100011101
278,0.6875,0.6688875,01110010010011010001001000101111101110100010101011101110101101101100000001000010100100110000001000001101
279,0.6875,0.6693625,10000001101011011001001111000101110010101000010000011000001110000000110000111010011011011100000000101101
280,0.6875,0.667825,10001111010100011101111001011000001101010001010110010111001101001000100001000101001001011000001000011101
281,0.6875,0.668125,10011110100100101111110011101000001111001001110100010110011010101100000001000010110101110000001100111101
282,0.6875,0.66975,11111000011011000000011000110000101001010011001110100000100110000000101101000001001101111000001100001101
283,0.6875,0.669475,11011010010110011000000110110001001010110000000000101101111010001101011010000011100111111000001000011101
284,0.6875,0.668075,11110000010010010101111011010000111011100100100110010100101101001011101111100111101101110000001000011101
285,0.6875,0.667225,00111010000011111001000000101001101100111011000100001110111110111000100010101111110110010100001100011101
286,0.6875,0.668625,00000011011110110100101111000000010111001010010001110011110101000111001000010100000110101000001000001101
287,0.6875,0.6695125,00110100110011111010011001110001110110010111111110110100101010010111010110111110110011100000001100011101
288,0.6875,0.66935,10011110100100110110010000011011111101001110100100011010101001101100010011000011000000011100001000001101
289,0.6875,0.6688125,00101011101010000101110110011001011000111011011101000010101100000101100010000100000101100000001100001101
290,0.6875,0.6693,00011000110000101010010110000001100010101111000000001110100101100100111101000011100010101100001000001101
291,0.6875,0.66745,11110001011010110000011111001111001100001001100101111000001111111001011100010011010011000000001000001101
292,0.6875,0.6699125,00000010111101110100011110110101000110110111100111111011100110101111000010010100000110000000001100011101
293,0.6875,0.6704125,10011110001110011100110110000001100100011000000100100011111101000011101110100011100111101000001000011101
294,0.6875,0.6673875,00111001010001011101011000011000100011110110110111101000001000000101100110000011100111101000001100001101
295,0.6875,0.669625,11101111011110100011111110110000110010101110100000100101100101100101010011110101000111001100001100011101
296,0.6875,0.6677125,10101101110011010000000111011010001011001111000110010110011110111001101011101100010011011000000000001101
297,0.6875,0.6705375,01110001111010100010011101100111010100011110010001111011010101000110000110011001100100000100001100001101
298,0.6875,0.6675875,00011110011111010001100001011000100001101011000010010110010100100101011100000100111010111100000000111101
299,0.6875,0.671175,01000010100101001001110011000101111010111011011001010010000111000010110011111011111001100100000100111101
300,0.6875,0.6701625,10111000101010001101111001111010001010011011000101100011101010010111010101100001000100001100001000101101
301,0.6875,0.6705,01111011100100011101111100111010100100100011101101011011100010000101111110101111000000010000001000001101
302,0.6875,0.668475,10001010110100101100001110111110000111100000101011101011110010101111001000010100000110101000001000001101
303,0.6875,0.6689125,01000001011101111001011000011000111110010111110010110110001001111110110101000110110110011100001100011101
304,0.6875,0.668075,00001010100010010110111101000001111110110011010000101100101011011110000001110111110100110000001100011101
305,0.6875,0.6704375,10011000001100011000011011001111100000000010011000001011011101100001010010000111101001011000001100011101
306,0.6875,0.6699875,10100001110001111010110111011111101011110001100010101010011100010011001111001000011011110100001100011101
307,0.6875,0.6668625,00111111000100101101110111111111000011010100001000100101101001001001101100111111101101010100001000011101
308,0.6875,0.6702125,00100000010110110011110011000110101100111011000101000110111001100100000001001111111110010000001000011101
309,0.6875,0.6695875,11101100110101001010011111000000010101111011100011000011111111001110010001101110111011111000001100111101
310,0.6875,0.66665,11000010110010000110011100010111110110011011010100001111010001001011110111010100011101001000001100001101
311,0.6875,0.6693875,10110010111110010011110000110000000100100011100111100010010111000010110011111000101111011100001000011101
312,0.6875,0.6672875,00011001010011010011100010101101100011100000000110100011100100111000011011100010100101000100001000011101
313,0.6875,0.671625,11110010100111111111010110011001001010111001011100111101001100100011000101100110100000110000001100011101
314,0.6875,0.6690875,01010111100001101011110111010001101110000011011100100100000000100010111001010011011110101000001100001101
315,0.6875,0.668775,01110100111101010011010011011110111010010011100100110001101111000111001110100100101111010100001000011101
316,0.6875,0.6705,01010110110110001101111001100100000101000100100111101100010101100011111001001010101000110100001100001101
317,0.6875,0.6673625,11111111001001100000110100111010100100100011111101010010010110001001000111110110100111000000001000011101
318,0.6875,0.6678875,11100111001100110010001011010111000111100110111100100010100001011011111110000001000101100100000100011101
319,0.6875,0.6683125,00010000110101111100011100011000100011110010011100001110111001111110010010100011101010101100001100111101
